network_id,family_nodes,friend_nodes,family_active_nodes,friend_active_nodes,family_support,friend_support,initial_mfq,mfq_with_network,mfq_without_network,episode_number,p_connection_1
254,4,6,2,4,1,4,19,27,28,9,0.45000000000000007
254,4,6,2,4,1,4,19,28,27,10,0.45000000000000007
255,3,11,1,6,1,4,11,11,11,0,0.45000000000000007
255,3,11,1,6,1,4,11,14,14,1,0.45000000000000007
255,3,11,1,6,1,4,11,14,15,2,0.45000000000000007
255,3,11,1,6,1,4,11,15,16,3,0.45000000000000007
255,3,11,1,6,1,4,11,18,15,4,0.45000000000000007
255,3,11,1,6,1,4,11,17,17,5,0.45000000000000007
255,3,11,1,6,1,4,11,16,16,6,0.45000000000000007
255,3,11,1,6,1,4,11,16,16,7,0.45000000000000007
255,3,11,1,6,1,4,11,18,16,8,0.45000000000000007
255,3,11,1,6,1,4,11,16,15,9,0.45000000000000007
255,3,11,1,6,1,4,11,18,18,10,0.45000000000000007
256,5,10,5,8,4,1,29,29,29,0,0.45000000000000007
256,5,10,5,8,4,1,29,36,38,1,0.45000000000000007
256,5,10,5,8,4,1,29,39,42,2,0.45000000000000007
256,5,10,5,8,4,1,29,40,43,3,0.45000000000000007
256,5,10,5,8,4,1,29,41,43,4,0.45000000000000007
256,5,10,5,8,4,1,29,43,43,5,0.45000000000000007
256,5,10,5,8,4,1,29,41,43,6,0.45000000000000007
256,5,10,5,8,4,1,29,41,42,7,0.45000000000000007
256,5,10,5,8,4,1,29,40,44,8,0.45000000000000007
256,5,10,5,8,4,1,29,40,42,9,0.45000000000000007
256,5,10,5,8,4,1,29,42,43,10,0.45000000000000007
257,8,10,2,1,2,1,50,50,50,0,0.45000000000000007
257,8,10,2,1,2,1,50,65,65,1,0.45000000000000007
257,8,10,2,1,2,1,50,66,66,2,0.45000000000000007
257,8,10,2,1,2,1,50,66,66,3,0.45000000000000007
257,8,10,2,1,2,1,50,66,66,4,0.45000000000000007
257,8,10,2,1,2,1,50,66,66,5,0.45000000000000007
257,8,10,2,1,2,1,50,66,66,6,0.45000000000000007
257,8,10,2,1,2,1,50,66,66,7,0.45000000000000007
257,8,10,2,1,2,1,50,66,66,8,0.45000000000000007
257,8,10,2,1,2,1,50,66,66,9,0.45000000000000007
257,8,10,2,1,2,1,50,66,66,10,0.45000000000000007
258,6,5,4,3,3,2,33,33,33,0,0.45000000000000007
258,6,5,4,3,3,2,33,41,45,1,0.45000000000000007
258,6,5,4,3,3,2,33,44,47,2,0.45000000000000007
258,6,5,4,3,3,2,33,45,47,3,0.45000000000000007
258,6,5,4,3,3,2,33,45,49,4,0.45000000000000007
258,6,5,4,3,3,2,33,47,48,5,0.45000000000000007
258,6,5,4,3,3,2,33,45,48,6,0.45000000000000007
258,6,5,4,3,3,2,33,45,49,7,0.45000000000000007
258,6,5,4,3,3,2,33,46,48,8,0.45000000000000007
258,6,5,4,3,3,2,33,47,49,9,0.45000000000000007
258,6,5,4,3,3,2,33,48,48,10,0.45000000000000007
259,3,8,1,4,1,4,13,13,13,0,0.45000000000000007
259,3,8,1,4,1,4,13,17,15,1,0.45000000000000007
259,3,8,1,4,1,4,13,19,18,2,0.45000000000000007
259,3,8,1,4,1,4,13,20,19,3,0.45000000000000007
259,3,8,1,4,1,4,13,19,19,4,0.45000000000000007
259,3,8,1,4,1,4,13,19,18,5,0.45000000000000007
259,3,8,1,4,1,4,13,20,19,6,0.45000000000000007
259,3,8,1,4,1,4,13,20,19,7,0.45000000000000007
259,3,8,1,4,1,4,13,20,19,8,0.45000000000000007
259,3,8,1,4,1,4,13,19,18,9,0.45000000000000007
259,3,8,1,4,1,4,13,18,18,10,0.45000000000000007
260,10,13,4,6,3,2,63,63,63,0,0.45000000000000007
260,10,13,4,6,3,2,63,66,66,1,0.45000000000000007
260,10,13,4,6,3,2,63,66,66,2,0.45000000000000007
260,10,13,4,6,3,2,63,66,66,3,0.45000000000000007
260,10,13,4,6,3,2,63,66,66,4,0.45000000000000007
260,10,13,4,6,3,2,63,66,66,5,0.45000000000000007
260,10,13,4,6,3,2,63,66,66,6,0.45000000000000007
260,10,13,4,6,3,2,63,66,66,7,0.45000000000000007
260,10,13,4,6,3,2,63,66,66,8,0.45000000000000007
260,10,13,4,6,3,2,63,66,66,9,0.45000000000000007
260,10,13,4,6,3,2,63,66,66,10,0.45000000000000007
261,6,5,3,4,2,3,32,32,32,0,0.45000000000000007
261,6,5,3,4,2,3,32,41,44,1,0.45000000000000007
261,6,5,3,4,2,3,32,44,47,2,0.45000000000000007
261,6,5,3,4,2,3,32,46,47,3,0.45000000000000007
261,6,5,3,4,2,3,32,46,47,4,0.45000000000000007
261,6,5,3,4,2,3,32,45,48,5,0.45000000000000007
261,6,5,3,4,2,3,32,45,48,6,0.45000000000000007
261,6,5,3,4,2,3,32,46,48,7,0.45000000000000007
261,6,5,3,4,2,3,32,46,47,8,0.45000000000000007
261,6,5,3,4,2,3,32,45,47,9,0.45000000000000007
261,6,5,3,4,2,3,32,44,47,10,0.45000000000000007
262,8,11,2,6,1,4,50,50,50,0,0.45000000000000007
262,8,11,2,6,1,4,50,65,66,1,0.45000000000000007
262,8,11,2,6,1,4,50,66,66,2,0.45000000000000007
262,8,11,2,6,1,4,50,66,66,3,0.45000000000000007
262,8,11,2,6,1,4,50,66,66,4,0.45000000000000007
262,8,11,2,6,1,4,50,66,66,5,0.45000000000000007
262,8,11,2,6,1,4,50,66,66,6,0.45000000000000007
262,8,11,2,6,1,4,50,66,66,7,0.45000000000000007
262,8,11,2,6,1,4,50,66,66,8,0.45000000000000007
262,8,11,2,6,1,4,50,66,66,9,0.45000000000000007
262,8,11,2,6,1,4,50,66,66,10,0.45000000000000007
263,9,5,2,1,2,1,56,56,56,0,0.45000000000000007
263,9,5,2,1,2,1,56,66,66,1,0.45000000000000007
263,9,5,2,1,2,1,56,66,66,2,0.45000000000000007
263,9,5,2,1,2,1,56,66,66,3,0.45000000000000007
263,9,5,2,1,2,1,56,66,66,4,0.45000000000000007
263,9,5,2,1,2,1,56,66,66,5,0.45000000000000007
263,9,5,2,1,2,1,56,66,66,6,0.45000000000000007
263,9,5,2,1,2,1,56,66,66,7,0.45000000000000007
263,9,5,2,1,2,1,56,66,66,8,0.45000000000000007
263,9,5,2,1,2,1,56,66,66,9,0.45000000000000007
263,9,5,2,1,2,1,56,66,66,10,0.45000000000000007
264,3,5,1,2,1,2,7,7,7,0,0.45000000000000007
264,3,5,1,2,1,2,7,9,9,1,0.45000000000000007
264,3,5,1,2,1,2,7,9,9,2,0.45000000000000007
264,3,5,1,2,1,2,7,9,11,3,0.45000000000000007
264,3,5,1,2,1,2,7,10,11,4,0.45000000000000007
264,3,5,1,2,1,2,7,11,10,5,0.45000000000000007
264,3,5,1,2,1,2,7,11,12,6,0.45000000000000007
264,3,5,1,2,1,2,7,11,12,7,0.45000000000000007
264,3,5,1,2,1,2,7,11,11,8,0.45000000000000007
264,3,5,1,2,1,2,7,10,11,9,0.45000000000000007
264,3,5,1,2,1,2,7,11,10,10,0.45000000000000007
265,8,5,2,3,2,3,50,50,50,0,0.45000000000000007
265,8,5,2,3,2,3,50,66,66,1,0.45000000000000007
265,8,5,2,3,2,3,50,66,66,2,0.45000000000000007
265,8,5,2,3,2,3,50,66,66,3,0.45000000000000007
265,8,5,2,3,2,3,50,66,66,4,0.45000000000000007
265,8,5,2,3,2,3,50,66,66,5,0.45000000000000007
265,8,5,2,3,2,3,50,66,66,6,0.45000000000000007
265,8,5,2,3,2,3,50,66,66,7,0.45000000000000007
265,8,5,2,3,2,3,50,66,66,8,0.45000000000000007
265,8,5,2,3,2,3,50,66,66,9,0.45000000000000007
265,8,5,2,3,2,3,50,66,66,10,0.45000000000000007
266,5,3,2,3,2,3,26,26,26,0,0.45000000000000007
266,5,3,2,3,2,3,26,33,32,1,0.45000000000000007
266,5,3,2,3,2,3,26,35,36,2,0.45000000000000007
266,5,3,2,3,2,3,26,35,38,3,0.45000000000000007
266,5,3,2,3,2,3,26,37,39,4,0.45000000000000007
266,5,3,2,3,2,3,26,36,39,5,0.45000000000000007
266,5,3,2,3,2,3,26,34,40,6,0.45000000000000007
266,5,3,2,3,2,3,26,35,40,7,0.45000000000000007
266,5,3,2,3,2,3,26,37,38,8,0.45000000000000007
266,5,3,2,3,2,3,26,36,38,9,0.45000000000000007
266,5,3,2,3,2,3,26,36,37,10,0.45000000000000007
267,7,8,3,5,2,3,38,38,38,0,0.45000000000000007
267,7,8,3,5,2,3,38,48,50,1,0.45000000000000007
267,7,8,3,5,2,3,38,53,55,2,0.45000000000000007
267,7,8,3,5,2,3,38,53,57,3,0.45000000000000007
267,7,8,3,5,2,3,38,55,57,4,0.45000000000000007
267,7,8,3,5,2,3,38,55,57,5,0.45000000000000007
267,7,8,3,5,2,3,38,54,56,6,0.45000000000000007
267,7,8,3,5,2,3,38,56,55,7,0.45000000000000007
267,7,8,3,5,2,3,38,54,55,8,0.45000000000000007
267,7,8,3,5,2,3,38,53,55,9,0.45000000000000007
267,7,8,3,5,2,3,38,53,54,10,0.45000000000000007
268,8,13,1,6,1,4,45,45,45,0,0.45000000000000007
268,8,13,1,6,1,4,45,59,60,1,0.45000000000000007
268,8,13,1,6,1,4,45,62,63,2,0.45000000000000007
268,8,13,1,6,1,4,45,64,64,3,0.45000000000000007
268,8,13,1,6,1,4,45,65,66,4,0.45000000000000007
268,8,13,1,6,1,4,45,63,65,5,0.45000000000000007
268,8,13,1,6,1,4,45,64,66,6,0.45000000000000007
268,8,13,1,6,1,4,45,66,66,7,0.45000000000000007
268,8,13,1,6,1,4,45,65,64,8,0.45000000000000007
268,8,13,1,6,1,4,45,64,66,9,0.45000000000000007
268,8,13,1,6,1,4,45,66,66,10,0.45000000000000007
269,10,5,4,1,4,1,62,62,62,0,0.45000000000000007
269,10,5,4,1,4,1,62,66,66,1,0.45000000000000007
269,10,5,4,1,4,1,62,66,66,2,0.45000000000000007
269,10,5,4,1,4,1,62,66,66,3,0.45000000000000007
269,10,5,4,1,4,1,62,66,66,4,0.45000000000000007
269,10,5,4,1,4,1,62,66,66,5,0.45000000000000007
269,10,5,4,1,4,1,62,66,66,6,0.45000000000000007
269,10,5,4,1,4,1,62,66,66,7,0.45000000000000007
269,10,5,4,1,4,1,62,66,66,8,0.45000000000000007
269,10,5,4,1,4,1,62,66,66,9,0.45000000000000007
269,10,5,4,1,4,1,62,66,66,10,0.45000000000000007
270,7,6,4,3,4,1,38,38,38,0,0.45000000000000007
270,7,6,4,3,4,1,38,49,50,1,0.45000000000000007
270,7,6,4,3,4,1,38,51,54,2,0.45000000000000007
270,7,6,4,3,4,1,38,52,55,3,0.45000000000000007
270,7,6,4,3,4,1,38,54,55,4,0.45000000000000007
270,7,6,4,3,4,1,38,54,57,5,0.45000000000000007
270,7,6,4,3,4,1,38,55,55,6,0.45000000000000007
270,7,6,4,3,4,1,38,53,55,7,0.45000000000000007
270,7,6,4,3,4,1,38,52,55,8,0.45000000000000007
270,7,6,4,3,4,1,38,52,55,9,0.45000000000000007
270,7,6,4,3,4,1,38,53,55,10,0.45000000000000007
271,10,11,3,4,2,3,66,66,66,0,0.45000000000000007
271,10,11,3,4,2,3,66,66,66,1,0.45000000000000007
271,10,11,3,4,2,3,66,66,66,2,0.45000000000000007
271,10,11,3,4,2,3,66,66,66,3,0.45000000000000007
271,10,11,3,4,2,3,66,66,66,4,0.45000000000000007
271,10,11,3,4,2,3,66,66,66,5,0.45000000000000007
271,10,11,3,4,2,3,66,66,66,6,0.45000000000000007
271,10,11,3,4,2,3,66,66,66,7,0.45000000000000007
271,10,11,3,4,2,3,66,66,66,8,0.45000000000000007
271,10,11,3,4,2,3,66,66,66,9,0.45000000000000007
271,10,11,3,4,2,3,66,66,66,10,0.45000000000000007
272,2,6,1,3,1,3,7,7,7,0,0.45000000000000007
272,2,6,1,3,1,3,7,9,10,1,0.45000000000000007
272,2,6,1,3,1,3,7,8,11,2,0.45000000000000007
272,2,6,1,3,1,3,7,10,11,3,0.45000000000000007
272,2,6,1,3,1,3,7,9,13,4,0.45000000000000007
272,2,6,1,3,1,3,7,11,12,5,0.45000000000000007
272,2,6,1,3,1,3,7,11,11,6,0.45000000000000007
272,2,6,1,3,1,3,7,9,11,7,0.45000000000000007
272,2,6,1,3,1,3,7,10,9,8,0.45000000000000007
272,2,6,1,3,1,3,7,10,10,9,0.45000000000000007
272,2,6,1,3,1,3,7,10,10,10,0.45000000000000007
273,3,3,2,2,2,2,9,9,9,0,0.45000000000000007
273,3,3,2,2,2,2,9,12,11,1,0.45000000000000007
273,3,3,2,2,2,2,9,12,13,2,0.45000000000000007
273,3,3,2,2,2,2,9,13,13,3,0.45000000000000007
273,3,3,2,2,2,2,9,12,13,4,0.45000000000000007
273,3,3,2,2,2,2,9,12,14,5,0.45000000000000007
273,3,3,2,2,2,2,9,13,16,6,0.45000000000000007
273,3,3,2,2,2,2,9,13,13,7,0.45000000000000007
273,3,3,2,2,2,2,9,13,14,8,0.45000000000000007
273,3,3,2,2,2,2,9,14,13,9,0.45000000000000007
273,3,3,2,2,2,2,9,14,12,10,0.45000000000000007
274,6,13,3,2,3,2,35,35,35,0,0.45000000000000007
274,6,13,3,2,3,2,35,46,48,1,0.45000000000000007
274,6,13,3,2,3,2,35,50,51,2,0.45000000000000007
274,6,13,3,2,3,2,35,51,51,3,0.45000000000000007
274,6,13,3,2,3,2,35,49,50,4,0.45000000000000007
274,6,13,3,2,3,2,35,49,52,5,0.45000000000000007
274,6,13,3,2,3,2,35,47,50,6,0.45000000000000007
274,6,13,3,2,3,2,35,47,51,7,0.45000000000000007
274,6,13,3,2,3,2,35,49,52,8,0.45000000000000007
274,6,13,3,2,3,2,35,50,52,9,0.45000000000000007
274,6,13,3,2,3,2,35,49,51,10,0.45000000000000007
275,3,13,1,6,1,4,14,14,14,0,0.45000000000000007
275,3,13,1,6,1,4,14,17,19,1,0.45000000000000007
275,3,13,1,6,1,4,14,19,20,2,0.45000000000000007
275,3,13,1,6,1,4,14,21,20,3,0.45000000000000007
275,3,13,1,6,1,4,14,20,22,4,0.45000000000000007
275,3,13,1,6,1,4,14,22,23,5,0.45000000000000007
275,3,13,1,6,1,4,14,21,22,6,0.45000000000000007
275,3,13,1,6,1,4,14,20,22,7,0.45000000000000007
275,3,13,1,6,1,4,14,21,20,8,0.45000000000000007
275,3,13,1,6,1,4,14,20,23,9,0.45000000000000007
275,3,13,1,6,1,4,14,21,20,10,0.45000000000000007
276,7,11,1,5,1,4,43,43,43,0,0.45000000000000007
276,7,11,1,5,1,4,43,55,57,1,0.45000000000000007
276,7,11,1,5,1,4,43,61,61,2,0.45000000000000007
276,7,11,1,5,1,4,43,61,62,3,0.45000000000000007
276,7,11,1,5,1,4,43,61,63,4,0.45000000000000007
276,7,11,1,5,1,4,43,61,64,5,0.45000000000000007
276,7,11,1,5,1,4,43,61,65,6,0.45000000000000007
276,7,11,1,5,1,4,43,60,63,7,0.45000000000000007
276,7,11,1,5,1,4,43,61,63,8,0.45000000000000007
276,7,11,1,5,1,4,43,62,63,9,0.45000000000000007
276,7,11,1,5,1,4,43,62,64,10,0.45000000000000007
277,2,7,0,3,0,3,7,7,7,0,0.45000000000000007
277,2,7,0,3,0,3,7,10,8,1,0.45000000000000007
277,2,7,0,3,0,3,7,10,10,2,0.45000000000000007
277,2,7,0,3,0,3,7,9,11,3,0.45000000000000007
277,2,7,0,3,0,3,7,9,11,4,0.45000000000000007
277,2,7,0,3,0,3,7,11,9,5,0.45000000000000007
277,2,7,0,3,0,3,7,11,12,6,0.45000000000000007
277,2,7,0,3,0,3,7,11,11,7,0.45000000000000007
277,2,7,0,3,0,3,7,11,11,8,0.45000000000000007
277,2,7,0,3,0,3,7,10,9,9,0.45000000000000007
277,2,7,0,3,0,3,7,11,9,10,0.45000000000000007
278,6,10,3,5,2,3,35,35,35,0,0.45000000000000007
278,6,10,3,5,2,3,35,45,46,1,0.45000000000000007
278,6,10,3,5,2,3,35,49,51,2,0.45000000000000007
278,6,10,3,5,2,3,35,53,51,3,0.45000000000000007
278,6,10,3,5,2,3,35,52,52,4,0.45000000000000007
278,6,10,3,5,2,3,35,54,50,5,0.45000000000000007
278,6,10,3,5,2,3,35,51,51,6,0.45000000000000007
278,6,10,3,5,2,3,35,51,51,7,0.45000000000000007
278,6,10,3,5,2,3,35,48,51,8,0.45000000000000007
278,6,10,3,5,2,3,35,49,52,9,0.45000000000000007
278,6,10,3,5,2,3,35,49,52,10,0.45000000000000007
279,7,1,5,0,5,0,38,38,38,0,0.45000000000000007
279,7,1,5,0,5,0,38,48,49,1,0.45000000000000007
279,7,1,5,0,5,0,38,52,55,2,0.45000000000000007
279,7,1,5,0,5,0,38,53,55,3,0.45000000000000007
279,7,1,5,0,5,0,38,53,56,4,0.45000000000000007
279,7,1,5,0,5,0,38,53,56,5,0.45000000000000007
279,7,1,5,0,5,0,38,54,56,6,0.45000000000000007
279,7,1,5,0,5,0,38,54,55,7,0.45000000000000007
279,7,1,5,0,5,0,38,52,53,8,0.45000000000000007
279,7,1,5,0,5,0,38,54,55,9,0.45000000000000007
279,7,1,5,0,5,0,38,53,57,10,0.45000000000000007
280,5,13,3,1,3,1,26,26,26,0,0.45000000000000007
280,5,13,3,1,3,1,26,34,34,1,0.45000000000000007
280,5,13,3,1,3,1,26,34,38,2,0.45000000000000007
280,5,13,3,1,3,1,26,37,39,3,0.45000000000000007
280,5,13,3,1,3,1,26,38,38,4,0.45000000000000007
280,5,13,3,1,3,1,26,37,38,5,0.45000000000000007
280,5,13,3,1,3,1,26,35,37,6,0.45000000000000007
280,5,13,3,1,3,1,26,35,37,7,0.45000000000000007
280,5,13,3,1,3,1,26,37,39,8,0.45000000000000007
280,5,13,3,1,3,1,26,37,40,9,0.45000000000000007
280,5,13,3,1,3,1,26,37,39,10,0.45000000000000007
281,6,6,4,2,3,2,34,34,34,0,0.45000000000000007
281,6,6,4,2,3,2,34,44,47,1,0.45000000000000007
281,6,6,4,2,3,2,34,48,49,2,0.45000000000000007
281,6,6,4,2,3,2,34,48,49,3,0.45000000000000007
281,6,6,4,2,3,2,34,48,49,4,0.45000000000000007
281,6,6,4,2,3,2,34,50,49,5,0.45000000000000007
281,6,6,4,2,3,2,34,49,49,6,0.45000000000000007
281,6,6,4,2,3,2,34,48,50,7,0.45000000000000007
281,6,6,4,2,3,2,34,48,48,8,0.45000000000000007
281,6,6,4,2,3,2,34,46,49,9,0.45000000000000007
281,6,6,4,2,3,2,34,46,48,10,0.45000000000000007
282,8,9,1,3,1,3,51,51,51,0,0.45000000000000007
282,8,9,1,3,1,3,51,66,66,1,0.45000000000000007
282,8,9,1,3,1,3,51,66,66,2,0.45000000000000007
282,8,9,1,3,1,3,51,66,66,3,0.45000000000000007
282,8,9,1,3,1,3,51,66,66,4,0.45000000000000007
282,8,9,1,3,1,3,51,66,66,5,0.45000000000000007
282,8,9,1,3,1,3,51,66,66,6,0.45000000000000007
282,8,9,1,3,1,3,51,66,66,7,0.45000000000000007
282,8,9,1,3,1,3,51,66,66,8,0.45000000000000007
282,8,9,1,3,1,3,51,66,66,9,0.45000000000000007
282,8,9,1,3,1,3,51,66,66,10,0.45000000000000007
283,3,10,1,4,1,4,9,9,9,0,0.45000000000000007
283,3,10,1,4,1,4,9,13,11,1,0.45000000000000007
283,3,10,1,4,1,4,9,14,12,2,0.45000000000000007
283,3,10,1,4,1,4,9,13,12,3,0.45000000000000007
283,3,10,1,4,1,4,9,13,12,4,0.45000000000000007
283,3,10,1,4,1,4,9,13,11,5,0.45000000000000007
283,3,10,1,4,1,4,9,15,14,6,0.45000000000000007
283,3,10,1,4,1,4,9,13,13,7,0.45000000000000007
283,3,10,1,4,1,4,9,13,13,8,0.45000000000000007
283,3,10,1,4,1,4,9,13,12,9,0.45000000000000007
283,3,10,1,4,1,4,9,12,13,10,0.45000000000000007
284,4,9,0,4,0,4,16,16,16,0,0.45000000000000007
284,4,9,0,4,0,4,16,21,20,1,0.45000000000000007
284,4,9,0,4,0,4,16,23,24,2,0.45000000000000007
284,4,9,0,4,0,4,16,23,22,3,0.45000000000000007
284,4,9,0,4,0,4,16,24,23,4,0.45000000000000007
284,4,9,0,4,0,4,16,25,23,5,0.45000000000000007
284,4,9,0,4,0,4,16,24,22,6,0.45000000000000007
284,4,9,0,4,0,4,16,23,25,7,0.45000000000000007
284,4,9,0,4,0,4,16,23,24,8,0.45000000000000007
284,4,9,0,4,0,4,16,22,23,9,0.45000000000000007
284,4,9,0,4,0,4,16,21,25,10,0.45000000000000007
285,8,1,3,1,3,1,49,49,49,0,0.45000000000000007
285,8,1,3,1,3,1,49,64,65,1,0.45000000000000007
285,8,1,3,1,3,1,49,66,66,2,0.45000000000000007
285,8,1,3,1,3,1,49,66,66,3,0.45000000000000007
285,8,1,3,1,3,1,49,66,66,4,0.45000000000000007
285,8,1,3,1,3,1,49,66,66,5,0.45000000000000007
285,8,1,3,1,3,1,49,66,66,6,0.45000000000000007
285,8,1,3,1,3,1,49,66,66,7,0.45000000000000007
285,8,1,3,1,3,1,49,66,66,8,0.45000000000000007
285,8,1,3,1,3,1,49,66,66,9,0.45000000000000007
285,8,1,3,1,3,1,49,66,66,10,0.45000000000000007
286,4,6,3,1,3,1,20,20,20,0,0.45000000000000007
286,4,6,3,1,3,1,20,25,26,1,0.45000000000000007
286,4,6,3,1,3,1,20,27,28,2,0.45000000000000007
286,4,6,3,1,3,1,20,29,31,3,0.45000000000000007
286,4,6,3,1,3,1,20,26,29,4,0.45000000000000007
286,4,6,3,1,3,1,20,27,28,5,0.45000000000000007
286,4,6,3,1,3,1,20,27,29,6,0.45000000000000007
286,4,6,3,1,3,1,20,29,29,7,0.45000000000000007
286,4,6,3,1,3,1,20,29,29,8,0.45000000000000007
286,4,6,3,1,3,1,20,27,29,9,0.45000000000000007
286,4,6,3,1,3,1,20,28,28,10,0.45000000000000007
287,10,12,0,6,0,5,62,62,62,0,0.45000000000000007
287,10,12,0,6,0,5,62,66,66,1,0.45000000000000007
287,10,12,0,6,0,5,62,66,66,2,0.45000000000000007
287,10,12,0,6,0,5,62,66,66,3,0.45000000000000007
287,10,12,0,6,0,5,62,66,66,4,0.45000000000000007
287,10,12,0,6,0,5,62,66,66,5,0.45000000000000007
287,10,12,0,6,0,5,62,66,66,6,0.45000000000000007
287,10,12,0,6,0,5,62,66,66,7,0.45000000000000007
287,10,12,0,6,0,5,62,66,66,8,0.45000000000000007
287,10,12,0,6,0,5,62,66,66,9,0.45000000000000007
287,10,12,0,6,0,5,62,66,66,10,0.45000000000000007
288,4,10,1,7,0,5,15,15,15,0,0.45000000000000007
288,4,10,1,7,0,5,15,18,20,1,0.45000000000000007
288,4,10,1,7,0,5,15,21,22,2,0.45000000000000007
288,4,10,1,7,0,5,15,22,22,3,0.45000000000000007
288,4,10,1,7,0,5,15,23,20,4,0.45000000000000007
288,4,10,1,7,0,5,15,22,22,5,0.45000000000000007
288,4,10,1,7,0,5,15,22,20,6,0.45000000000000007
288,4,10,1,7,0,5,15,22,24,7,0.45000000000000007
288,4,10,1,7,0,5,15,22,23,8,0.45000000000000007
288,4,10,1,7,0,5,15,23,22,9,0.45000000000000007
288,4,10,1,7,0,5,15,24,24,10,0.45000000000000007
289,7,11,4,5,3,2,44,44,44,0,0.45000000000000007
289,7,11,4,5,3,2,44,57,59,1,0.45000000000000007
289,7,11,4,5,3,2,44,61,63,2,0.45000000000000007
289,7,11,4,5,3,2,44,63,63,3,0.45000000000000007
289,7,11,4,5,3,2,44,63,65,4,0.45000000000000007
289,7,11,4,5,3,2,44,64,66,5,0.45000000000000007
289,7,11,4,5,3,2,44,65,65,6,0.45000000000000007
289,7,11,4,5,3,2,44,65,66,7,0.45000000000000007
289,7,11,4,5,3,2,44,64,64,8,0.45000000000000007
289,7,11,4,5,3,2,44,63,66,9,0.45000000000000007
289,7,11,4,5,3,2,44,64,66,10,0.45000000000000007
290,4,6,1,2,1,2,17,17,17,0,0.45000000000000007
290,4,6,1,2,1,2,17,22,23,1,0.45000000000000007
290,4,6,1,2,1,2,17,23,24,2,0.45000000000000007
290,4,6,1,2,1,2,17,23,26,3,0.45000000000000007
290,4,6,1,2,1,2,17,25,25,4,0.45000000000000007
290,4,6,1,2,1,2,17,25,27,5,0.45000000000000007
290,4,6,1,2,1,2,17,26,26,6,0.45000000000000007
290,4,6,1,2,1,2,17,26,26,7,0.45000000000000007
290,4,6,1,2,1,2,17,25,26,8,0.45000000000000007
290,4,6,1,2,1,2,17,25,24,9,0.45000000000000007
290,4,6,1,2,1,2,17,25,24,10,0.45000000000000007
291,2,3,1,2,1,2,3,3,3,0,0.45000000000000007
291,2,3,1,2,1,2,3,4,5,1,0.45000000000000007
291,2,3,1,2,1,2,3,5,4,2,0.45000000000000007
291,2,3,1,2,1,2,3,5,4,3,0.45000000000000007
291,2,3,1,2,1,2,3,5,7,4,0.45000000000000007
291,2,3,1,2,1,2,3,6,5,5,0.45000000000000007
291,2,3,1,2,1,2,3,4,4,6,0.45000000000000007
291,2,3,1,2,1,2,3,4,5,7,0.45000000000000007
291,2,3,1,2,1,2,3,5,8,8,0.45000000000000007
291,2,3,1,2,1,2,3,5,5,9,0.45000000000000007
291,2,3,1,2,1,2,3,6,5,10,0.45000000000000007
292,10,10,2,1,2,1,66,66,66,0,0.45000000000000007
292,10,10,2,1,2,1,66,66,66,1,0.45000000000000007
292,10,10,2,1,2,1,66,66,66,2,0.45000000000000007
292,10,10,2,1,2,1,66,66,66,3,0.45000000000000007
292,10,10,2,1,2,1,66,66,66,4,0.45000000000000007
292,10,10,2,1,2,1,66,66,66,5,0.45000000000000007
292,10,10,2,1,2,1,66,66,66,6,0.45000000000000007
292,10,10,2,1,2,1,66,66,66,7,0.45000000000000007
292,10,10,2,1,2,1,66,66,66,8,0.45000000000000007
292,10,10,2,1,2,1,66,66,66,9,0.45000000000000007
292,10,10,2,1,2,1,66,66,66,10,0.45000000000000007
293,2,9,2,3,2,3,6,6,6,0,0.45000000000000007
293,2,9,2,3,2,3,6,6,9,1,0.45000000000000007
293,2,9,2,3,2,3,6,7,9,2,0.45000000000000007
293,2,9,2,3,2,3,6,7,8,3,0.45000000000000007
293,2,9,2,3,2,3,6,7,10,4,0.45000000000000007
293,2,9,2,3,2,3,6,9,9,5,0.45000000000000007
293,2,9,2,3,2,3,6,8,11,6,0.45000000000000007
293,2,9,2,3,2,3,6,7,10,7,0.45000000000000007
293,2,9,2,3,2,3,6,8,9,8,0.45000000000000007
293,2,9,2,3,2,3,6,9,8,9,0.45000000000000007
293,2,9,2,3,2,3,6,9,9,10,0.45000000000000007
294,3,9,1,5,1,4,7,7,7,0,0.45000000000000007
294,3,9,1,5,1,4,7,10,8,1,0.45000000000000007
294,3,9,1,5,1,4,7,10,9,2,0.45000000000000007
294,3,9,1,5,1,4,7,9,11,3,0.45000000000000007
294,3,9,1,5,1,4,7,10,11,4,0.45000000000000007
294,3,9,1,5,1,4,7,10,10,5,0.45000000000000007
294,3,9,1,5,1,4,7,12,10,6,0.45000000000000007
294,3,9,1,5,1,4,7,11,10,7,0.45000000000000007
294,3,9,1,5,1,4,7,12,11,8,0.45000000000000007
294,3,9,1,5,1,4,7,11,11,9,0.45000000000000007
294,3,9,1,5,1,4,7,11,11,10,0.45000000000000007
295,3,2,0,2,0,2,11,11,11,0,0.45000000000000007
295,3,2,0,2,0,2,11,14,14,1,0.45000000000000007
295,3,2,0,2,0,2,11,15,16,2,0.45000000000000007
295,3,2,0,2,0,2,11,17,18,3,0.45000000000000007
295,3,2,0,2,0,2,11,17,17,4,0.45000000000000007
295,3,2,0,2,0,2,11,16,17,5,0.45000000000000007
295,3,2,0,2,0,2,11,16,18,6,0.45000000000000007
