network_id,family_nodes,friend_nodes,family_active_nodes,friend_active_nodes,family_support,friend_support,initial_mfq,mfq_with_network,mfq_without_network,episode_number,increase_support_level
639,9,12,1,5,1,4,58,33,66,6,7.0
639,9,12,1,5,1,4,58,33,66,7,7.0
639,9,12,1,5,1,4,58,32,66,8,7.0
639,9,12,1,5,1,4,58,34,66,9,7.0
639,9,12,1,5,1,4,58,32,66,10,7.0
640,10,8,4,2,3,2,65,65,65,0,7.0
640,10,8,4,2,3,2,65,50,66,1,7.0
640,10,8,4,2,3,2,65,44,66,2,7.0
640,10,8,4,2,3,2,65,41,66,3,7.0
640,10,8,4,2,3,2,65,42,66,4,7.0
640,10,8,4,2,3,2,65,41,66,5,7.0
640,10,8,4,2,3,2,65,40,66,6,7.0
640,10,8,4,2,3,2,65,43,66,7,7.0
640,10,8,4,2,3,2,65,41,66,8,7.0
640,10,8,4,2,3,2,65,44,66,9,7.0
640,10,8,4,2,3,2,65,41,66,10,7.0
641,8,1,5,1,4,1,50,50,50,0,7.0
641,8,1,5,1,4,1,50,30,66,1,7.0
641,8,1,5,1,4,1,50,22,66,2,7.0
641,8,1,5,1,4,1,50,57,66,3,7.0
641,8,1,5,1,4,1,50,32,66,4,7.0
641,8,1,5,1,4,1,50,24,66,5,7.0
641,8,1,5,1,4,1,50,58,66,6,7.0
641,8,1,5,1,4,1,50,32,66,7,7.0
641,8,1,5,1,4,1,50,24,66,8,7.0
641,8,1,5,1,4,1,50,58,66,9,7.0
641,8,1,5,1,4,1,50,32,66,10,7.0
642,4,8,1,1,1,1,15,15,15,0,7.0
642,4,8,1,1,1,1,15,21,19,1,7.0
642,4,8,1,1,1,1,15,23,20,2,7.0
642,4,8,1,1,1,1,15,23,20,3,7.0
642,4,8,1,1,1,1,15,22,21,4,7.0
642,4,8,1,1,1,1,15,21,23,5,7.0
642,4,8,1,1,1,1,15,22,22,6,7.0
642,4,8,1,1,1,1,15,19,22,7,7.0
642,4,8,1,1,1,1,15,22,22,8,7.0
642,4,8,1,1,1,1,15,22,22,9,7.0
642,4,8,1,1,1,1,15,23,23,10,7.0
643,6,1,1,1,1,1,35,35,35,0,7.0
643,6,1,1,1,1,1,35,31,46,1,7.0
643,6,1,1,1,1,1,35,31,51,2,7.0
643,6,1,1,1,1,1,35,31,50,3,7.0
643,6,1,1,1,1,1,35,31,52,4,7.0
643,6,1,1,1,1,1,35,30,49,5,7.0
643,6,1,1,1,1,1,35,29,50,6,7.0
643,6,1,1,1,1,1,35,30,49,7,7.0
643,6,1,1,1,1,1,35,30,51,8,7.0
643,6,1,1,1,1,1,35,29,53,9,7.0
643,6,1,1,1,1,1,35,31,51,10,7.0
644,6,9,1,4,1,4,34,34,34,0,7.0
644,6,9,1,4,1,4,34,9,45,1,7.0
644,6,9,1,4,1,4,34,36,48,2,7.0
644,6,9,1,4,1,4,34,10,49,3,7.0
644,6,9,1,4,1,4,34,38,50,4,7.0
644,6,9,1,4,1,4,34,10,49,5,7.0
644,6,9,1,4,1,4,34,36,50,6,7.0
644,6,9,1,4,1,4,34,10,51,7,7.0
644,6,9,1,4,1,4,34,36,50,8,7.0
644,6,9,1,4,1,4,34,9,50,9,7.0
644,6,9,1,4,1,4,34,38,48,10,7.0
645,3,8,0,3,0,3,8,8,8,0,7.0
645,3,8,0,3,0,3,8,11,12,1,7.0
645,3,8,0,3,0,3,8,9,11,2,7.0
645,3,8,0,3,0,3,8,11,12,3,7.0
645,3,8,0,3,0,3,8,13,12,4,7.0
645,3,8,0,3,0,3,8,12,11,5,7.0
645,3,8,0,3,0,3,8,12,12,6,7.0
645,3,8,0,3,0,3,8,13,14,7,7.0
645,3,8,0,3,0,3,8,12,14,8,7.0
645,3,8,0,3,0,3,8,13,12,9,7.0
645,3,8,0,3,0,3,8,11,10,10,7.0
646,7,6,2,0,2,0,39,39,39,0,7.0
646,7,6,2,0,2,0,39,37,53,1,7.0
646,7,6,2,0,2,0,39,35,57,2,7.0
646,7,6,2,0,2,0,39,35,55,3,7.0
646,7,6,2,0,2,0,39,36,55,4,7.0
646,7,6,2,0,2,0,39,36,56,5,7.0
646,7,6,2,0,2,0,39,37,55,6,7.0
646,7,6,2,0,2,0,39,36,55,7,7.0
646,7,6,2,0,2,0,39,36,57,8,7.0
646,7,6,2,0,2,0,39,35,57,9,7.0
646,7,6,2,0,2,0,39,35,56,10,7.0
647,2,8,0,4,0,4,1,1,1,0,7.0
647,2,8,0,4,0,4,1,3,0,1,7.0
647,2,8,0,4,0,4,1,2,1,2,7.0
647,2,8,0,4,0,4,1,3,0,3,7.0
647,2,8,0,4,0,4,1,4,0,4,7.0
647,2,8,0,4,0,4,1,2,0,5,7.0
647,2,8,0,4,0,4,1,2,1,6,7.0
647,2,8,0,4,0,4,1,1,0,7,7.0
647,2,8,0,4,0,4,1,0,1,8,7.0
647,2,8,0,4,0,4,1,1,1,9,7.0
647,2,8,0,4,0,4,1,3,1,10,7.0
648,2,9,0,4,0,4,5,5,5,0,7.0
648,2,9,0,4,0,4,5,5,9,1,7.0
648,2,9,0,4,0,4,5,6,8,2,7.0
648,2,9,0,4,0,4,5,7,7,3,7.0
648,2,9,0,4,0,4,5,11,7,4,7.0
648,2,9,0,4,0,4,5,9,7,5,7.0
648,2,9,0,4,0,4,5,5,9,6,7.0
648,2,9,0,4,0,4,5,6,7,7,7.0
648,2,9,0,4,0,4,5,7,7,8,7.0
648,2,9,0,4,0,4,5,7,6,9,7.0
648,2,9,0,4,0,4,5,8,9,10,7.0
649,7,10,4,5,1,4,42,42,42,0,7.0
649,7,10,4,5,1,4,42,20,57,1,7.0
649,7,10,4,5,1,4,42,49,60,2,7.0
649,7,10,4,5,1,4,42,23,62,3,7.0
649,7,10,4,5,1,4,42,49,64,4,7.0
649,7,10,4,5,1,4,42,21,62,5,7.0
649,7,10,4,5,1,4,42,50,62,6,7.0
649,7,10,4,5,1,4,42,23,62,7,7.0
649,7,10,4,5,1,4,42,49,62,8,7.0
649,7,10,4,5,1,4,42,22,61,9,7.0
649,7,10,4,5,1,4,42,46,63,10,7.0
650,10,7,3,1,3,1,66,66,66,0,7.0
650,10,7,3,1,3,1,66,59,66,1,7.0
650,10,7,3,1,3,1,66,56,66,2,7.0
650,10,7,3,1,3,1,66,56,66,3,7.0
650,10,7,3,1,3,1,66,54,66,4,7.0
650,10,7,3,1,3,1,66,54,66,5,7.0
650,10,7,3,1,3,1,66,54,66,6,7.0
650,10,7,3,1,3,1,66,54,66,7,7.0
650,10,7,3,1,3,1,66,55,66,8,7.0
650,10,7,3,1,3,1,66,54,66,9,7.0
650,10,7,3,1,3,1,66,53,66,10,7.0
651,10,2,5,1,4,1,59,59,59,0,7.0
651,10,2,5,1,4,1,59,41,66,1,7.0
651,10,2,5,1,4,1,59,33,66,2,7.0
651,10,2,5,1,4,1,59,32,66,3,7.0
651,10,2,5,1,4,1,59,32,66,4,7.0
651,10,2,5,1,4,1,59,35,66,5,7.0
651,10,2,5,1,4,1,59,34,66,6,7.0
651,10,2,5,1,4,1,59,32,66,7,7.0
651,10,2,5,1,4,1,59,34,66,8,7.0
651,10,2,5,1,4,1,59,34,66,9,7.0
651,10,2,5,1,4,1,59,35,66,10,7.0
652,6,9,0,3,0,3,35,35,35,0,7.0
652,6,9,0,3,0,3,35,24,49,1,7.0
652,6,9,0,3,0,3,35,43,50,2,7.0
652,6,9,0,3,0,3,35,28,50,3,7.0
652,6,9,0,3,0,3,35,21,52,4,7.0
652,6,9,0,3,0,3,35,43,52,5,7.0
652,6,9,0,3,0,3,35,27,54,6,7.0
652,6,9,0,3,0,3,35,42,53,7,7.0
652,6,9,0,3,0,3,35,27,51,8,7.0
652,6,9,0,3,0,3,35,44,52,9,7.0
652,6,9,0,3,0,3,35,29,52,10,7.0
653,3,6,1,1,1,1,11,11,11,0,7.0
653,3,6,1,1,1,1,11,14,14,1,7.0
653,3,6,1,1,1,1,11,14,17,2,7.0
653,3,6,1,1,1,1,11,15,16,3,7.0
653,3,6,1,1,1,1,11,15,17,4,7.0
653,3,6,1,1,1,1,11,17,16,5,7.0
653,3,6,1,1,1,1,11,16,18,6,7.0
653,3,6,1,1,1,1,11,17,16,7,7.0
653,3,6,1,1,1,1,11,17,16,8,7.0
653,3,6,1,1,1,1,11,18,16,9,7.0
653,3,6,1,1,1,1,11,17,18,10,7.0
654,4,5,4,2,4,1,20,20,20,0,7.0
654,4,5,4,2,4,1,20,28,25,1,7.0
654,4,5,4,2,4,1,20,0,28,2,7.0
654,4,5,4,2,4,1,20,21,30,3,7.0
654,4,5,4,2,4,1,20,27,28,4,7.0
654,4,5,4,2,4,1,20,29,29,5,7.0
654,4,5,4,2,4,1,20,0,29,6,7.0
654,4,5,4,2,4,1,20,20,29,7,7.0
654,4,5,4,2,4,1,20,26,30,8,7.0
654,4,5,4,2,4,1,20,29,30,9,7.0
654,4,5,4,2,4,1,20,0,29,10,7.0
655,3,6,0,2,0,2,14,14,14,0,7.0
655,3,6,0,2,0,2,14,16,18,1,7.0
655,3,6,0,2,0,2,14,20,21,2,7.0
655,3,6,0,2,0,2,14,21,21,3,7.0
655,3,6,0,2,0,2,14,21,21,4,7.0
655,3,6,0,2,0,2,14,23,20,5,7.0
655,3,6,0,2,0,2,14,22,21,6,7.0
655,3,6,0,2,0,2,14,21,20,7,7.0
655,3,6,0,2,0,2,14,20,21,8,7.0
655,3,6,0,2,0,2,14,22,20,9,7.0
655,3,6,0,2,0,2,14,22,20,10,7.0
656,2,2,1,1,1,1,2,2,2,0,7.0
656,2,2,1,1,1,1,2,2,3,1,7.0
656,2,2,1,1,1,1,2,4,4,2,7.0
656,2,2,1,1,1,1,2,3,3,3,7.0
656,2,2,1,1,1,1,2,3,1,4,7.0
656,2,2,1,1,1,1,2,3,4,5,7.0
656,2,2,1,1,1,1,2,2,3,6,7.0
656,2,2,1,1,1,1,2,4,2,7,7.0
656,2,2,1,1,1,1,2,3,2,8,7.0
656,2,2,1,1,1,1,2,4,2,9,7.0
656,2,2,1,1,1,1,2,2,4,10,7.0
657,4,12,3,5,1,4,17,17,17,0,7.0
657,4,12,3,5,1,4,17,23,23,1,7.0
657,4,12,3,5,1,4,17,24,25,2,7.0
657,4,12,3,5,1,4,17,23,25,3,7.0
657,4,12,3,5,1,4,17,25,25,4,7.0
657,4,12,3,5,1,4,17,25,26,5,7.0
657,4,12,3,5,1,4,17,25,24,6,7.0
657,4,12,3,5,1,4,17,26,25,7,7.0
657,4,12,3,5,1,4,17,25,26,8,7.0
657,4,12,3,5,1,4,17,25,25,9,7.0
657,4,12,3,5,1,4,17,25,26,10,7.0
658,6,2,0,1,0,1,31,31,31,0,7.0
658,6,2,0,1,0,1,31,34,42,1,7.0
658,6,2,0,1,0,1,31,34,44,2,7.0
658,6,2,0,1,0,1,31,33,44,3,7.0
658,6,2,0,1,0,1,31,34,44,4,7.0
658,6,2,0,1,0,1,31,35,45,5,7.0
658,6,2,0,1,0,1,31,36,45,6,7.0
658,6,2,0,1,0,1,31,35,45,7,7.0
658,6,2,0,1,0,1,31,35,46,8,7.0
658,6,2,0,1,0,1,31,35,48,9,7.0
658,6,2,0,1,0,1,31,36,45,10,7.0
659,10,1,1,0,1,0,65,65,65,0,7.0
659,10,1,1,0,1,0,65,66,66,1,7.0
659,10,1,1,0,1,0,65,66,66,2,7.0
659,10,1,1,0,1,0,65,66,66,3,7.0
659,10,1,1,0,1,0,65,66,66,4,7.0
659,10,1,1,0,1,0,65,66,66,5,7.0
659,10,1,1,0,1,0,65,66,66,6,7.0
659,10,1,1,0,1,0,65,66,66,7,7.0
659,10,1,1,0,1,0,65,66,66,8,7.0
659,10,1,1,0,1,0,65,66,66,9,7.0
659,10,1,1,0,1,0,65,66,66,10,7.0
660,5,6,3,2,3,2,27,27,27,0,7.0
660,5,6,3,2,3,2,27,36,34,1,7.0
660,5,6,3,2,3,2,27,3,38,2,7.0
660,5,6,3,2,3,2,27,28,40,3,7.0
660,5,6,3,2,3,2,27,0,40,4,7.0
660,5,6,3,2,3,2,27,25,40,5,7.0
660,5,6,3,2,3,2,27,33,40,6,7.0
660,5,6,3,2,3,2,27,4,40,7,7.0
660,5,6,3,2,3,2,27,28,40,8,7.0
660,5,6,3,2,3,2,27,0,38,9,7.0
660,5,6,3,2,3,2,27,26,39,10,7.0
661,2,3,1,2,1,2,1,1,1,0,7.0
661,2,3,1,2,1,2,1,2,1,1,7.0
661,2,3,1,2,1,2,1,2,0,2,7.0
661,2,3,1,2,1,2,1,2,0,3,7.0
661,2,3,1,2,1,2,1,1,1,4,7.0
661,2,3,1,2,1,2,1,0,2,5,7.0
661,2,3,1,2,1,2,1,1,4,6,7.0
661,2,3,1,2,1,2,1,0,2,7,7.0
661,2,3,1,2,1,2,1,1,1,8,7.0
661,2,3,1,2,1,2,1,0,2,9,7.0
661,2,3,1,2,1,2,1,2,2,10,7.0
662,5,1,0,0,0,0,25,25,25,0,7.0
662,5,1,0,0,0,0,25,32,32,1,7.0
662,5,1,0,0,0,0,25,38,36,2,7.0
662,5,1,0,0,0,0,25,38,37,3,7.0
662,5,1,0,0,0,0,25,38,37,4,7.0
662,5,1,0,0,0,0,25,38,35,5,7.0
662,5,1,0,0,0,0,25,36,36,6,7.0
662,5,1,0,0,0,0,25,37,36,7,7.0
662,5,1,0,0,0,0,25,36,37,8,7.0
662,5,1,0,0,0,0,25,37,35,9,7.0
662,5,1,0,0,0,0,25,36,37,10,7.0
663,10,1,2,1,2,1,62,62,62,0,7.0
663,10,1,2,1,2,1,62,60,66,1,7.0
663,10,1,2,1,2,1,62,60,66,2,7.0
663,10,1,2,1,2,1,62,61,66,3,7.0
663,10,1,2,1,2,1,62,59,66,4,7.0
663,10,1,2,1,2,1,62,60,66,5,7.0
663,10,1,2,1,2,1,62,59,66,6,7.0
663,10,1,2,1,2,1,62,57,66,7,7.0
663,10,1,2,1,2,1,62,57,66,8,7.0
663,10,1,2,1,2,1,62,59,66,9,7.0
663,10,1,2,1,2,1,62,59,66,10,7.0
664,7,10,3,4,3,2,42,42,42,0,7.0
664,7,10,3,4,3,2,42,19,56,1,7.0
664,7,10,3,4,3,2,42,48,59,2,7.0
664,7,10,3,4,3,2,42,20,61,3,7.0
664,7,10,3,4,3,2,42,48,61,4,7.0
664,7,10,3,4,3,2,42,21,61,5,7.0
664,7,10,3,4,3,2,42,50,62,6,7.0
664,7,10,3,4,3,2,42,21,61,7,7.0
664,7,10,3,4,3,2,42,48,61,8,7.0
664,7,10,3,4,3,2,42,21,61,9,7.0
664,7,10,3,4,3,2,42,48,62,10,7.0
665,9,4,2,1,2,1,58,58,58,0,7.0
665,9,4,2,1,2,1,58,56,66,1,7.0
665,9,4,2,1,2,1,58,53,66,2,7.0
665,9,4,2,1,2,1,58,54,66,3,7.0
665,9,4,2,1,2,1,58,51,66,4,7.0
665,9,4,2,1,2,1,58,54,66,5,7.0
665,9,4,2,1,2,1,58,53,66,6,7.0
665,9,4,2,1,2,1,58,54,66,7,7.0
665,9,4,2,1,2,1,58,54,66,8,7.0
665,9,4,2,1,2,1,58,52,66,9,7.0
665,9,4,2,1,2,1,58,53,66,10,7.0
666,10,10,2,5,2,3,59,59,59,0,7.0
666,10,10,2,5,2,3,59,39,66,1,7.0
666,10,10,2,5,2,3,59,34,66,2,7.0
666,10,10,2,5,2,3,59,34,66,3,7.0
666,10,10,2,5,2,3,59,33,66,4,7.0
666,10,10,2,5,2,3,59,33,66,5,7.0
666,10,10,2,5,2,3,59,34,66,6,7.0
666,10,10,2,5,2,3,59,32,66,7,7.0
666,10,10,2,5,2,3,59,33,66,8,7.0
666,10,10,2,5,2,3,59,33,66,9,7.0
666,10,10,2,5,2,3,59,34,66,10,7.0
667,6,1,3,0,3,0,36,36,36,0,7.0
667,6,1,3,0,3,0,36,25,49,1,7.0
667,6,1,3,0,3,0,36,46,51,2,7.0
667,6,1,3,0,3,0,36,32,55,3,7.0
667,6,1,3,0,3,0,36,23,53,4,7.0
667,6,1,3,0,3,0,36,42,55,5,7.0
667,6,1,3,0,3,0,36,25,52,6,7.0
667,6,1,3,0,3,0,36,47,55,7,7.0
667,6,1,3,0,3,0,36,28,51,8,7.0
667,6,1,3,0,3,0,36,21,52,9,7.0
667,6,1,3,0,3,0,36,44,52,10,7.0
668,7,6,3,3,3,2,40,40,40,0,7.0
668,7,6,3,3,3,2,40,15,54,1,7.0
668,7,6,3,3,3,2,40,44,58,2,7.0
668,7,6,3,3,3,2,40,17,58,3,7.0
668,7,6,3,3,3,2,40,45,58,4,7.0
668,7,6,3,3,3,2,40,21,60,5,7.0
668,7,6,3,3,3,2,40,49,59,6,7.0
668,7,6,3,3,3,2,40,19,59,7,7.0
668,7,6,3,3,3,2,40,45,60,8,7.0
668,7,6,3,3,3,2,40,18,60,9,7.0
668,7,6,3,3,3,2,40,47,60,10,7.0
669,9,1,1,1,1,1,58,58,58,0,7.0
669,9,1,1,1,1,1,58,62,66,1,7.0
669,9,1,1,1,1,1,58,62,66,2,7.0
669,9,1,1,1,1,1,58,62,66,3,7.0
669,9,1,1,1,1,1,58,65,66,4,7.0
669,9,1,1,1,1,1,58,64,66,5,7.0
669,9,1,1,1,1,1,58,63,66,6,7.0
669,9,1,1,1,1,1,58,65,66,7,7.0
669,9,1,1,1,1,1,58,65,66,8,7.0
669,9,1,1,1,1,1,58,65,66,9,7.0
669,9,1,1,1,1,1,58,64,66,10,7.0
670,4,3,1,0,1,0,21,21,21,0,7.0
670,4,3,1,0,1,0,21,28,27,1,7.0
670,4,3,1,0,1,0,21,22,29,2,7.0
670,4,3,1,0,1,0,21,27,28,3,7.0
670,4,3,1,0,1,0,21,30,29,4,7.0
670,4,3,1,0,1,0,21,24,30,5,7.0
670,4,3,1,0,1,0,21,28,30,6,7.0
670,4,3,1,0,1,0,21,23,33,7,7.0
670,4,3,1,0,1,0,21,28,30,8,7.0
670,4,3,1,0,1,0,21,23,30,9,7.0
670,4,3,1,0,1,0,21,28,31,10,7.0
671,4,6,3,4,2,3,18,18,18,0,7.0
671,4,6,3,4,2,3,18,23,23,1,7.0
671,4,6,3,4,2,3,18,26,26,2,7.0
671,4,6,3,4,2,3,18,27,27,3,7.0
671,4,6,3,4,2,3,18,28,27,4,7.0
671,4,6,3,4,2,3,18,0,26,5,7.0
671,4,6,3,4,2,3,18,17,27,6,7.0
671,4,6,3,4,2,3,18,23,27,7,7.0
671,4,6,3,4,2,3,18,24,26,8,7.0
671,4,6,3,4,2,3,18,24,26,9,7.0
671,4,6,3,4,2,3,18,26,25,10,7.0
672,9,8,4,2,4,1,58,58,58,0,7.0
672,9,8,4,2,4,1,58,41,66,1,7.0
672,9,8,4,2,4,1,58,33,66,2,7.0
672,9,8,4,2,4,1,58,31,66,3,7.0
672,9,8,4,2,4,1,58,32,66,4,7.0
672,9,8,4,2,4,1,58,32,66,5,7.0
672,9,8,4,2,4,1,58,32,66,6,7.0
672,9,8,4,2,4,1,58,30,66,7,7.0
672,9,8,4,2,4,1,58,30,66,8,7.0
672,9,8,4,2,4,1,58,31,66,9,7.0
672,9,8,4,2,4,1,58,32,66,10,7.0
673,9,13,3,6,2,3,59,59,59,0,7.0
673,9,13,3,6,2,3,59,40,66,1,7.0
673,9,13,3,6,2,3,59,36,66,2,7.0
673,9,13,3,6,2,3,59,34,66,3,7.0
673,9,13,3,6,2,3,59,34,66,4,7.0
673,9,13,3,6,2,3,59,32,66,5,7.0
673,9,13,3,6,2,3,59,32,66,6,7.0
673,9,13,3,6,2,3,59,34,66,7,7.0
673,9,13,3,6,2,3,59,32,66,8,7.0
673,9,13,3,6,2,3,59,34,66,9,7.0
673,9,13,3,6,2,3,59,33,66,10,7.0
674,8,5,4,2,4,1,44,44,44,0,7.0
674,8,5,4,2,4,1,44,23,58,1,7.0
674,8,5,4,2,4,1,44,51,62,2,7.0
674,8,5,4,2,4,1,44,24,63,3,7.0
674,8,5,4,2,4,1,44,53,63,4,7.0
674,8,5,4,2,4,1,44,24,64,5,7.0
674,8,5,4,2,4,1,44,52,66,6,7.0
674,8,5,4,2,4,1,44,25,65,7,7.0
674,8,5,4,2,4,1,44,53,64,8,7.0
674,8,5,4,2,4,1,44,25,63,9,7.0
674,8,5,4,2,4,1,44,52,62,10,7.0
675,7,3,5,1,5,0,44,44,44,0,7.0
675,7,3,5,1,5,0,44,22,59,1,7.0
675,7,3,5,1,5,0,44,52,64,2,7.0
675,7,3,5,1,5,0,44,24,64,3,7.0
675,7,3,5,1,5,0,44,51,65,4,7.0
675,7,3,5,1,5,0,44,23,65,5,7.0
675,7,3,5,1,5,0,44,52,64,6,7.0
675,7,3,5,1,5,0,44,24,66,7,7.0
675,7,3,5,1,5,0,44,51,65,8,7.0
675,7,3,5,1,5,0,44,25,65,9,7.0
675,7,3,5,1,5,0,44,53,65,10,7.0
676,2,4,1,0,1,0,1,1,1,0,7.0
676,2,4,1,0,1,0,1,1,2,1,7.0
676,2,4,1,0,1,0,1,0,3,2,7.0
676,2,4,1,0,1,0,1,1,2,3,7.0
676,2,4,1,0,1,0,1,3,1,4,7.0
676,2,4,1,0,1,0,1,3,0,5,7.0
676,2,4,1,0,1,0,1,1,0,6,7.0
676,2,4,1,0,1,0,1,1,2,7,7.0
676,2,4,1,0,1,0,1,3,2,8,7.0
676,2,4,1,0,1,0,1,2,3,9,7.0
676,2,4,1,0,1,0,1,2,0,10,7.0
677,4,1,2,1,2,1,20,20,20,0,7.0
677,4,1,2,1,2,1,20,28,24,1,7.0
677,4,1,2,1,2,1,20,7,28,2,7.0
677,4,1,2,1,2,1,20,21,28,3,7.0
677,4,1,2,1,2,1,20,28,29,4,7.0
677,4,1,2,1,2,1,20,6,29,5,7.0
677,4,1,2,1,2,1,20,22,31,6,7.0
677,4,1,2,1,2,1,20,28,30,7,7.0
677,4,1,2,1,2,1,20,7,30,8,7.0
677,4,1,2,1,2,1,20,22,31,9,7.0
677,4,1,2,1,2,1,20,26,29,10,7.0
678,7,7,3,0,3,0,43,43,43,0,7.0
678,7,7,3,0,3,0,43,34,56,1,7.0
678,7,7,3,0,3,0,43,33,62,2,7.0
678,7,7,3,0,3,0,43,33,63,3,7.0
678,7,7,3,0,3,0,43,32,62,4,7.0
678,7,7,3,0,3,0,43,33,64,5,7.0
678,7,7,3,0,3,0,43,31,61,6,7.0
678,7,7,3,0,3,0,43,30,61,7,7.0
678,7,7,3,0,3,0,43,31,62,8,7.0
678,7,7,3,0,3,0,43,31,62,9,7.0
678,7,7,3,0,3,0,43,30,63,10,7.0
679,7,5,1,0,1,0,43,43,43,0,7.0
679,7,5,1,0,1,0,43,47,58,1,7.0
679,7,5,1,0,1,0,43,50,60,2,7.0
679,7,5,1,0,1,0,43,53,63,3,7.0
679,7,5,1,0,1,0,43,53,62,4,7.0
679,7,5,1,0,1,0,43,52,63,5,7.0
679,7,5,1,0,1,0,43,52,62,6,7.0
679,7,5,1,0,1,0,43,53,64,7,7.0
679,7,5,1,0,1,0,43,52,64,8,7.0
679,7,5,1,0,1,0,43,50,64,9,7.0
679,7,5,1,0,1,0,43,53,64,10,7.0
680,10,1,2,0,2,0,63,63,63,0,7.0
680,10,1,2,0,2,0,63,66,66,1,7.0
680,10,1,2,0,2,0,63,66,66,2,7.0
680,10,1,2,0,2,0,63,66,66,3,7.0
680,10,1,2,0,2,0,63,66,66,4,7.0
680,10,1,2,0,2,0,63,66,66,5,7.0
680,10,1,2,0,2,0,63,66,66,6,7.0
680,10,1,2,0,2,0,63,66,66,7,7.0
680,10,1,2,0,2,0,63,66,66,8,7.0
680,10,1,2,0,2,0,63,66,66,9,7.0
680,10,1,2,0,2,0,63,66,66,10,7.0
681,8,7,2,4,2,3,45,45,45,0,7.0
681,8,7,2,4,2,3,45,22,60,1,7.0
681,8,7,2,4,2,3,45,51,64,2,7.0
681,8,7,2,4,2,3,45,25,66,3,7.0
681,8,7,2,4,2,3,45,54,66,4,7.0
681,8,7,2,4,2,3,45,27,66,5,7.0
681,8,7,2,4,2,3,45,56,66,6,7.0
681,8,7,2,4,2,3,45,27,66,7,7.0
681,8,7,2,4,2,3,45,54,66,8,7.0
681,8,7,2,4,2,3,45,26,63,9,7.0
681,8,7,2,4,2,3,45,53,65,10,7.0
682,9,6,4,0,4,0,52,52,52,0,7.0
682,9,6,4,0,4,0,52,41,66,1,7.0
682,9,6,4,0,4,0,52,35,66,2,7.0
682,9,6,4,0,4,0,52,33,66,3,7.0
682,9,6,4,0,4,0,52,33,66,4,7.0
682,9,6,4,0,4,0,52,35,66,5,7.0
682,9,6,4,0,4,0,52,34,66,6,7.0
682,9,6,4,0,4,0,52,34,66,7,7.0
682,9,6,4,0,4,0,52,34,66,8,7.0
682,9,6,4,0,4,0,52,34,66,9,7.0
682,9,6,4,0,4,0,52,33,66,10,7.0
683,10,12,2,2,2,2,66,66,66,0,7.0
683,10,12,2,2,2,2,66,57,66,1,7.0
683,10,12,2,2,2,2,66,57,66,2,7.0
683,10,12,2,2,2,2,66,54,66,3,7.0
683,10,12,2,2,2,2,66,55,66,4,7.0
683,10,12,2,2,2,2,66,55,66,5,7.0
683,10,12,2,2,2,2,66,53,66,6,7.0
683,10,12,2,2,2,2,66,53,66,7,7.0
683,10,12,2,2,2,2,66,53,66,8,7.0
683,10,12,2,2,2,2,66,53,66,9,7.0
683,10,12,2,2,2,2,66,53,66,10,7.0
684,3,9,1,3,1,3,10,10,10,0,7.0
684,3,9,1,3,1,3,10,14,15,1,7.0
684,3,9,1,3,1,3,10,15,15,2,7.0
684,3,9,1,3,1,3,10,15,13,3,7.0
684,3,9,1,3,1,3,10,16,15,4,7.0
684,3,9,1,3,1,3,10,15,14,5,7.0
684,3,9,1,3,1,3,10,14,14,6,7.0
684,3,9,1,3,1,3,10,13,14,7,7.0
684,3,9,1,3,1,3,10,15,16,8,7.0
684,3,9,1,3,1,3,10,14,16,9,7.0
684,3,9,1,3,1,3,10,15,15,10,7.0
685,10,8,2,2,2,2,60,60,60,0,7.0
685,10,8,2,2,2,2,60,50,66,1,7.0
685,10,8,2,2,2,2,60,46,66,2,7.0
685,10,8,2,2,2,2,60,45,66,3,7.0
685,10,8,2,2,2,2,60,44,66,4,7.0
685,10,8,2,2,2,2,60,45,66,5,7.0
685,10,8,2,2,2,2,60,44,66,6,7.0
685,10,8,2,2,2,2,60,46,66,7,7.0
685,10,8,2,2,2,2,60,46,66,8,7.0
685,10,8,2,2,2,2,60,44,66,9,7.0
685,10,8,2,2,2,2,60,45,66,10,7.0
686,10,7,6,5,3,2,63,63,63,0,7.0
686,10,7,6,5,3,2,63,48,66,1,7.0
686,10,7,6,5,3,2,63,43,66,2,7.0
686,10,7,6,5,3,2,63,40,66,3,7.0
686,10,7,6,5,3,2,63,40,66,4,7.0
686,10,7,6,5,3,2,63,40,66,5,7.0
686,10,7,6,5,3,2,63,41,66,6,7.0
686,10,7,6,5,3,2,63,38,66,7,7.0
686,10,7,6,5,3,2,63,40,66,8,7.0
686,10,7,6,5,3,2,63,40,66,9,7.0
686,10,7,6,5,3,2,63,40,66,10,7.0
687,9,2,5,0,5,0,53,53,53,0,7.0
687,9,2,5,0,5,0,53,34,66,1,7.0
687,9,2,5,0,5,0,53,27,66,2,7.0
687,9,2,5,0,5,0,53,61,66,3,7.0
687,9,2,5,0,5,0,53,36,66,4,7.0
687,9,2,5,0,5,0,53,27,66,5,7.0
687,9,2,5,0,5,0,53,60,66,6,7.0
687,9,2,5,0,5,0,53,36,66,7,7.0
687,9,2,5,0,5,0,53,28,66,8,7.0
687,9,2,5,0,5,0,53,26,66,9,7.0
687,9,2,5,0,5,0,53,60,66,10,7.0
688,2,1,1,0,1,0,2,2,2,0,7.0
688,2,1,1,0,1,0,2,2,3,1,7.0
